RowNumber,CustomerId,First Name,Second Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,HasCrCard
8574,15794159,Zainab,Samima,633,Kelantan,Female,26,8,124281.84,1,1,60116.57,1
8575,15780677,Zara,Nisha,717,Pahang,Female,59,4,0,2,1,170528.63,1
8576,15690175,Zaid,Umar ,585,Pahang,Male,45,0,0,2,0,189683.7,0
8577,15722599,Fiza,Jolie,751,Johor,Female,37,9,183613.66,2,0,49734.94,0
8578,15569976,Ramzi ,Zaid,754,Pahang,Male,65,1,136186.44,1,1,121529.59,1
8579,15707011,Fauzi ,Umar ,495,Selangor,Male,47,10,137682.68,1,0,71071.47,1
8580,15702277,Daud ,Rafi,650,Kelantan,Male,34,4,106005.54,1,1,142995.32,0
8581,15801915,Zainab,Hawa,529,Selangor,Female,31,6,152310.55,1,0,13054.25,1
8582,15580213,Mila,Zara,585,Pahang,Female,43,2,0,2,0,89402.54,1
8583,15637947,Rafi,Amri,668,Selangor,Male,32,1,134446.04,1,1,111241.37,0
8584,15715888,Hawa,Asha ,591,Selangor,Female,38,2,142289.28,1,1,119638.85,0
8585,15732967,Tariq ,Ramli ,731,Selangor,Male,19,6,0,2,1,151581.79,1
8586,15737047,Samima,Elsa,754,Selangor,Female,45,6,0,1,0,73881.68,1
8587,15694039,Hawa,Dania,650,Selangor,Female,46,9,149003.76,2,0,176902.83,1
8588,15649457,Lutfi ,Jamil ,588,Pahang,Male,41,2,131341.46,2,1,7034.94,0
8589,15742809,Ella,Elsa,712,Johor,Female,29,7,77919.78,1,0,122547.58,1
8590,15637829,Hiza,Hawa,691,Selangor,Female,34,7,0,2,1,161559.12,0
8591,15633194,Samima,Samima,771,Pahang,Female,41,10,108309,4,1,137510.41,1
8592,15611635,Samima,Hawa,678,Kelantan,Female,39,6,0,1,1,185366.56,0
8593,15638774,Latifa,Nisha,719,Kelantan,Female,40,9,0,2,0,182224.14,1
8594,15722037,Zaid,Zaid,610,Selangor,Male,36,7,115462.02,1,1,42581.04,0
8595,15672930,Hasan ,Daniel,722,Kelantan,Male,37,9,0,2,0,31921.95,1
8596,15668774,Hawa,Zara,758,Selangor,Female,23,5,122739.1,1,0,102460.84,1
8597,15780966,Lela,Nisha,709,Kelantan,Female,32,2,0,2,0,109681.29,0
8598,15659694,Elsa,Lela,634,Pahang,Female,53,3,113781.5,2,1,106345.05,1
8599,15624424,Elsa,Lela,678,Pahang,Female,49,1,0,2,1,102472.9,1
8600,15708713,Rafi,Tariq ,633,Kelantan,Male,35,3,0,2,1,36249.76,1
8601,15755405,Tariq ,Daniel,710,Johor,Male,43,9,128284.45,1,0,32996.89,1
8602,15647570,Hasan ,Fauzi ,640,Kelantan,Male,45,8,120591.19,1,0,195123.94,0
8603,15684348,Sadiq ,Jamil ,656,Johor,Male,63,8,0,2,1,57014.43,0
8604,15702541,Nisha,Asha ,551,Kelantan,Female,59,2,166968.28,1,0,159483.76,1
8605,15646942,Mila,Nisha,786,Selangor,Female,39,7,0,2,0,100929.59,0
8606,15748920,Latifa,Lela,561,Kelantan,Female,49,8,0,2,1,12513.07,1
8607,15694581,Abu,Hasan ,807,Selangor,Male,42,5,0,2,1,74900.9,1
8608,15643215,Imran ,Amri,602,Selangor,Male,38,2,71667.97,2,0,137111.89,0
8609,15649060,Zainab,Tia,727,Kelantan,Female,31,3,82729.47,2,0,60212.51,1
8610,15774258,Daud ,Khairul,678,Selangor,Male,40,1,0,2,1,187343.4,1
8611,15731553,Khairul,Rafi,730,Selangor,Male,23,8,0,2,0,183284.53,1
8612,15617029,Jolie,Salma,596,Pahang,Female,30,1,0,2,0,8125.39,1
8613,15780716,Abu,Jamil ,686,Kelantan,Male,39,3,129626.19,2,1,103220.56,1
8614,15577018,Salma,Ella,684,Pahang,Female,26,2,114035.39,1,0,96885.19,0
8615,15809515,Lutfi ,Amin,797,Johor,Male,32,1,151922.94,1,0,8877.06,1
8616,15789924,Elsa,Hawa,658,Pahang,Female,39,4,0,1,1,147530.06,1
8617,15725076,Bella,Hiza,653,Kelantan,Female,27,6,107751.68,2,1,33389.42,1
8618,15672481,Imran ,Zaid,641,Selangor,Male,37,6,0,2,0,45309.24,1
8619,15574115,Ella,Mila,656,Kelantan,Female,41,6,101179.23,2,1,35230.61,1
8620,15661830,Tia,Hiza,750,Selangor,Female,36,6,0,2,1,59816.41,1
8621,15665879,Mila,Salma,768,Pahang,Female,40,8,0,2,1,69080.46,0
8622,15673820,Jamil ,Amri,568,Selangor,Male,33,7,0,2,0,143450.61,1
8623,15747772,Amin,Amin,706,Pahang,Male,36,9,58571.18,2,0,40774.01,1
8624,15666197,Fiza,Latifa,430,Pahang,Female,38,8,153058.64,1,0,99377.27,1
8625,15773639,Ramli ,Syamsul,745,Selangor,Male,35,4,98270.34,1,0,133617.43,1
8626,15581893,Tariq ,Imran ,747,Johor,Male,43,1,130788.71,1,1,101495,0
8627,15672447,Jamil ,Khairul,657,Kelantan,Male,40,7,99165.84,1,1,119333.95,0
8628,15777830,Lela,Latifa,639,Selangor,Female,42,4,0,2,0,167682.37,0
8629,15713890,Sadiq ,Khairul,704,Johor,Male,44,3,0,2,1,152884.85,0
8630,15577598,Jamil ,Abu,651,Kelantan,Male,23,4,115636.05,2,0,70400.86,1
8631,15786042,Asha ,Dwi,706,Pahang,Female,44,2,185932.18,2,0,65413.41,1
8632,15753462,Amri,Sadiq ,632,Selangor,Male,30,2,72549,2,1,182728.8,0
8633,15759690,Ramli ,Daud ,751,Johor,Male,42,4,0,2,1,81442.6,1
8634,15801414,Dwi,Salma,767,Pahang,Female,35,2,0,2,0,144251.38,0
8635,15656141,Umar ,Umar ,741,Selangor,Male,39,5,0,1,1,40207.06,0
8636,15608701,Umar ,Khairul,651,Pahang,Male,29,3,121890.06,1,0,54530.51,1
8637,15582892,Khairul,Ghani ,601,Pahang,Male,46,2,99786.07,1,1,32683.88,1
8638,15632967,Ramzi ,Daniel,520,Kelantan,Male,34,3,0,2,1,104703.96,1
8639,15587573,Syamsul,Fauzi ,626,Selangor,Male,27,4,115084.53,2,1,26907.43,0
8640,15654891,Abu,Umar ,811,Selangor,Male,30,6,0,2,1,180591.32,1
8641,15611365,Lela,Jolie,730,Selangor,Female,32,9,127661.69,1,0,60905.51,0
8642,15749103,Asha ,Samima,604,Selangor,Female,47,4,118907.6,1,1,47777.15,0
8643,15810203,Hiza,Latifa,499,Kelantan,Female,44,6,77627.33,2,0,108222.68,1
8644,15813660,Ramli ,Daniel,754,Pahang,Male,40,2,160625.17,1,1,3554.63,0
8645,15605673,Hawa,Rose,716,Pahang,Female,29,8,0,2,0,78616.92,0
8646,15669282,Nisha,Asha ,636,Kelantan,Female,20,10,124266.86,1,0,100566.81,0
8647,15792726,Hiza,Bella,470,Kelantan,Female,25,8,127974.06,2,1,183259.35,1
8648,15593241,Tariq ,Zaid,444,Pahang,Male,43,3,0,2,1,159131.21,1
8649,15683053,Latifa,Dania,809,Johor,Female,48,2,0,1,0,160976.85,1
8650,15632736,Dwi,Nisha,850,Selangor,Female,30,3,104911.35,2,1,42933.26,1
8651,15731865,Amri,Ghani ,637,Pahang,Male,27,1,0,2,0,91291.2,1
8652,15760450,Daniel,Umar ,512,Kelantan,Male,43,1,0,2,1,52471.36,1
8653,15787204,Salma,Hiza,774,Johor,Female,43,1,110646.54,1,0,108804.28,0
8654,15650454,Ghani ,Ramzi ,641,Johor,Male,57,5,0,2,1,122449.18,1
8655,15573730,Rafi,Lutfi ,586,Kelantan,Male,42,6,126704.49,2,0,41682.3,1
8656,15705050,Ramzi ,Syamsul,611,Pahang,Male,30,9,0,2,1,148887.69,1
8657,15791342,Sadiq ,Tariq ,660,Pahang,Male,31,1,84560.04,1,1,137784.25,1
8658,15684316,Jamil ,Syamsul,532,Johor,Male,43,9,0,2,0,190573.91,0
8659,15700540,Asha ,Zara,557,Kelantan,Female,38,2,129893.56,1,0,102076.03,0
8660,15770631,Ghani ,Daud ,730,Johor,Male,25,5,167385.81,1,1,56307.51,1
8661,15790594,Bella,Hiza,535,Selangor,Female,27,6,0,2,1,49775.58,0
8662,15604020,Jolie,Hiza,773,Pahang,Female,36,4,105858.71,1,1,4395.45,0
8663,15637599,Zara,Dwi,510,Pahang,Female,44,4,123070.89,1,0,28461.29,1
8664,15736578,Khairul,Daud ,539,Selangor,Male,39,1,0,1,1,28184.7,1
8665,15666332,Dwi,Elsa,690,Selangor,Female,48,2,0,2,1,3149.1,1
8666,15727291,Hawa,Dwi,821,Johor,Female,40,1,0,2,0,194273.12,1
8667,15785920,Amri,Amri,687,Selangor,Male,35,1,125141.24,2,1,148537.07,1
8668,15658987,Ella,Mila,557,Johor,Female,46,4,96173.17,2,1,116378.31,1
8669,15687719,Ella,Lela,532,Johor,Female,37,5,0,2,1,6761.84,0
8670,15799641,Ramli ,Umar ,540,Pahang,Male,39,2,0,2,0,81995.92,1
8671,15758702,Tia,Latifa,705,Selangor,Female,55,8,0,2,1,14392.68,1
8672,15689526,Nisha,Jolie,542,Johor,Female,35,9,127543.11,2,0,468.94,1
8673,15586848,Tariq ,Rafi,706,Pahang,Male,38,1,0,2,0,122379.54,1
8674,15707637,Fiza,Bella,765,Kelantan,Female,56,1,0,1,0,13228.93,1
8675,15719426,Zaid,Amin,529,Selangor,Male,67,8,103101.56,2,1,154002.02,1
8676,15639265,Tariq ,Sadiq ,714,Pahang,Male,54,7,126113.28,1,0,112777.38,1
8677,15576124,Sadiq ,Daud ,582,Selangor,Male,41,1,40488.76,1,0,128528.83,1
8678,15757829,Tia,Hawa,609,Pahang,Female,40,10,137389.77,2,0,170122.22,1
8679,15633227,Tia,Bella,518,Kelantan,Female,28,9,85146.36,1,0,2803.89,0
8680,15753092,Daniel,Ramzi ,791,Kelantan,Male,35,5,129828.58,1,1,181918.26,1
8681,15782939,Lutfi ,Lutfi ,747,Kelantan,Male,42,4,80214.36,1,0,115241.96,1
8682,15746338,Ella,Mila,565,Johor,Female,40,2,0,2,1,129956.13,1
8683,15590676,Ramzi ,Amin,735,Selangor,Male,34,1,141796.43,1,0,45858.49,1
8684,15599329,Zara,Dwi,697,Pahang,Female,49,7,195238.29,4,1,131083.56,0
8685,15783097,Jamil ,Daud ,813,Johor,Male,27,6,111348.15,1,0,46422.46,1
8686,15597885,Zaid,Ghani ,772,Johor,Male,43,6,0,2,1,57675.88,1
8687,15597467,Tia,Bella,606,Kelantan,Female,71,8,0,2,1,169741.96,1
8688,15724764,Hiza,Mila,667,Johor,Female,42,10,64404.26,2,0,26022.37,0
8689,15778418,Ramli ,Amin,637,Johor,Male,40,9,154309.67,1,1,125334.16,1
8690,15684769,Khairul,Lutfi ,542,Kelantan,Male,67,10,129431.36,1,1,21343.74,0
8691,15756167,Zara,Hiza,762,Pahang,Female,43,5,134204.67,1,1,139971.01,1
8692,15632439,Fiza,Mila,698,Johor,Female,39,4,0,2,1,47455.82,0
8693,15755138,Hiza,Elsa,850,Selangor,Female,32,8,0,2,1,55593.8,1
8694,15659092,Samima,Jolie,621,Kelantan,Female,50,5,0,2,0,191756.54,1
8695,15742116,Elsa,Elsa,671,Selangor,Female,48,9,116711.06,2,0,76373.38,0
8696,15801994,Lutfi ,Imran ,775,Selangor,Male,31,9,0,2,0,169278.51,1
8697,15647572,Rafi,Sadiq ,504,Kelantan,Male,34,0,54980.81,1,1,136909.88,1
8698,15644551,Zara,Dania,751,Selangor,Female,37,3,99773.85,2,0,54865.92,1
8699,15709135,Sadiq ,Daniel,691,Johor,Male,30,7,101231.77,2,0,156529.44,0
8700,15684469,Daniel,Tariq ,841,Pahang,Male,32,2,117070.21,1,0,113482.2,1
8701,15627637,Ghani ,Tariq ,709,Kelantan,Male,23,8,73314.04,2,0,63446.47,1
8702,15667093,Jamil ,Tariq ,673,Selangor,Male,37,2,0,1,1,13624.02,1
8703,15690589,Zaid,Amri,541,Johor,Male,37,9,212314.03,1,1,148814.54,0
8704,15595350,Tia,Elsa,661,Kelantan,Female,31,3,136067.82,2,0,65567.91,1
8705,15777586,Fiza,Asha ,784,Pahang,Female,42,2,109052.04,2,0,6409.55,1
8706,15804064,Dania,Rose,742,Kelantan,Female,35,2,79126.17,1,1,126997.53,1
8707,15717770,Latifa,Dwi,850,Pahang,Female,55,7,0,1,0,171762.87,0
8708,15754443,Jolie,Nisha,443,Johor,Female,35,9,108308,1,0,129031.19,1
8709,15776939,Lela,Hawa,778,Selangor,Female,48,3,102290.56,2,0,182691.31,1
8710,15713517,Syamsul,Daud ,529,Pahang,Male,39,6,102025.08,2,0,12351.01,1
8711,15683522,Tia,Rose,678,Johor,Female,37,2,113383.07,1,1,135123.96,1
8712,15673995,Jolie,Samima,516,Pahang,Female,65,9,102541.1,1,0,181490.42,1
8713,15771054,Daud ,Imran ,469,Selangor,Male,35,5,0,2,0,186490.37,1
8714,15578788,Imran ,Ghani ,786,Selangor,Male,40,6,0,2,0,41248.8,0
8715,15737408,Latifa,Bella,703,Selangor,Female,41,6,109941.51,1,0,116267.28,1
8716,15750837,Ramzi ,Ghani ,579,Selangor,Male,41,0,141749.68,1,1,9201.53,0
8717,15576022,Hasan ,Hasan ,565,Pahang,Male,38,5,0,2,1,80630.32,0
8718,15635502,Fauzi ,Daud ,443,Selangor,Male,44,2,0,1,0,159165.7,1
8719,15627298,Umar ,Ghani ,589,Kelantan,Male,37,7,85146.48,2,0,86490.09,1
8720,15811415,Lela,Hawa,691,Pahang,Female,44,6,134066.1,2,1,197572.41,1
8721,15645059,Salma,Samima,711,Pahang,Female,28,8,0,2,0,105159.89,0
8722,15689671,Rafi,Rafi,775,Selangor,Male,27,4,0,1,1,40807.26,1
8723,15718667,Imran ,Rafi,621,Selangor,Male,35,7,87619.29,1,0,143.34,1
8724,15803202,Tariq ,Hasan ,350,Pahang,Male,51,10,0,1,1,125823.79,1
8725,15593683,Tia,Samima,668,Kelantan,Female,30,8,0,2,0,138465.7,1
8726,15703394,Abu,Sadiq ,633,Pahang,Male,27,3,0,2,0,44008.91,1
8727,15570289,Hasan ,Khairul,697,Selangor,Male,43,8,103409.16,1,0,66893.28,1
8728,15567437,Hawa,Lela,734,Johor,Female,30,7,123040.38,1,1,76503.06,1
8729,15711687,Abu,Ramli ,434,Selangor,Male,41,4,108128.52,1,1,56784.11,0
8730,15656592,Rafi,Khairul,646,Kelantan,Male,48,8,169023.33,2,1,175657.55,1
8731,15634373,Ghani ,Amri,764,Pahang,Male,30,5,0,2,1,105155.66,0
8732,15769125,Tia,Hiza,727,Pahang,Female,41,10,0,2,1,47468.56,0
8733,15711386,Bella,Latifa,724,Selangor,Female,29,6,0,2,1,64729.51,0
8734,15714241,Syamsul,Syamsul,749,Kelantan,Male,42,9,222267.63,1,0,101108.85,0
8735,15642530,Asha ,Samima,706,Johor,Female,47,10,144090.42,1,0,140938.95,1
8736,15713599,Daud ,Rafi,728,Pahang,Male,30,10,114835.43,1,1,37662.49,0
8737,15744770,Imran ,Abu,636,Kelantan,Male,44,2,0,2,0,86414.41,0
8738,15780498,Syamsul,Ghani ,634,Selangor,Male,34,3,145030.92,1,1,41820.65,1
8739,15624397,Syamsul,Amri,627,Selangor,Male,43,8,71240.3,1,1,127734.16,0
8740,15615219,Hasan ,Daniel,518,Selangor,Male,59,5,138772.15,1,1,123872,0
8741,15570908,Tia,Hiza,687,Johor,Female,29,7,93617.07,1,1,113050.92,0
8742,15762855,Samima,Fiza,622,Pahang,Female,23,8,0,2,1,131389.39,1
8743,15661827,Zainab,Rose,693,Johor,Female,45,4,0,2,1,26589.56,1
8744,15746035,Amri,Ghani ,450,Pahang,Male,25,9,74237.2,2,1,195463.35,0
8745,15691906,Dwi,Zara,664,Pahang,Female,49,5,127421.78,2,0,108876.75,1
8746,15793424,Zara,Elsa,663,Pahang,Female,28,8,61274.7,2,0,136054.45,1
8747,15577905,Jamil ,Lutfi ,660,Johor,Male,34,8,106486.66,2,1,182262.66,0
8748,15667216,Tia,Hawa,579,Kelantan,Female,29,10,73194.52,2,1,129209.09,1
8749,15673971,Jolie,Dwi,655,Kelantan,Female,44,6,146498.76,1,0,64853.51,1
8750,15701238,Imran ,Tariq ,683,Johor,Male,47,1,0,2,0,148989.15,1
8751,15644849,Dania,Nisha,655,Kelantan,Female,32,2,0,1,1,71047.51,1
8752,15635531,Zainab,Jolie,575,Selangor,Female,30,8,0,2,0,185341.63,1
8753,15632263,Syamsul,Abu,574,Kelantan,Male,30,5,120355,1,0,137793.35,1
8754,15720110,Umar ,Rafi,795,Pahang,Male,32,2,117265.21,1,1,198317.23,1
8755,15619045,Hawa,Dwi,776,Johor,Female,43,4,0,2,1,162137.5,0
8756,15697510,Asha ,Tia,707,Johor,Female,52,7,0,1,0,109688.82,1
8757,15784923,Nisha,Ella,705,Selangor,Female,37,3,109974.22,1,1,36320.87,1
8758,15567383,Dwi,Nisha,678,Johor,Female,44,2,98009.13,2,1,31384.86,0
8759,15732621,Ramzi ,Tariq ,663,Selangor,Male,34,10,0,1,1,114083.73,1
8760,15757981,Ghani ,Umar ,748,Selangor,Male,66,8,0,1,1,163331.65,1
8761,15727819,Ella,Salma,677,Selangor,Female,34,10,171671.9,1,1,50777.77,1
8762,15738088,Hasan ,Umar ,634,Selangor,Male,63,10,0,2,0,30772.86,1
8763,15765173,Nisha,Salma,350,Kelantan,Female,60,3,0,1,0,113796.15,0
8764,15665159,Ramli ,Imran ,727,Johor,Male,61,0,128213.96,2,1,188729.08,1
8765,15618203,Sadiq ,Imran ,773,Pahang,Male,51,8,116197.65,2,1,86701.4,1
8766,15791452,Khairul,Syamsul,675,Johor,Male,39,1,0,2,0,153129.22,1
8767,15638159,Dania,Ella,649,Kelantan,Female,36,6,86607.39,1,0,19825.09,0
8768,15585466,Khairul,Umar ,552,Pahang,Male,29,10,0,2,0,12186.83,1
8769,15677310,Rafi,Fauzi ,761,Kelantan,Male,62,5,98854.34,1,0,86920.97,0
8770,15646262,Jamil ,Daniel,622,Pahang,Male,31,7,0,1,0,35408.77,1
8771,15656901,Imran ,Ghani ,615,Kelantan,Male,59,8,0,2,1,165576.55,1
8772,15621093,Amri,Abu,681,Johor,Male,31,4,97338.19,2,0,48226.76,0
8773,15592123,Ramzi ,Rafi,768,Pahang,Male,30,6,0,2,1,199454.37,1
8774,15589200,Rafi,Daud ,617,Kelantan,Male,34,9,0,2,0,118749.58,1
8775,15602934,Nisha,Salma,452,Pahang,Female,33,6,131698.57,2,0,151623.91,1
8776,15812720,Zaid,Umar ,807,Selangor,Male,37,10,130110.45,2,1,172097.95,0
8777,15695383,Hasan ,Amri,567,Johor,Male,44,9,0,2,0,87677.15,1
8778,15723064,Sadiq ,Fauzi ,603,Kelantan,Male,24,1,165149.13,2,0,21858.28,1
8779,15761606,Dwi,Dwi,617,Kelantan,Female,37,9,101707.8,1,0,123866.28,1
8780,15650322,Rose,Salma,701,Johor,Female,34,3,105588.66,1,1,74694.41,0
8781,15669782,Daniel,Jamil ,820,Kelantan,Male,39,9,111336.89,1,0,16770.31,1
8782,15751628,Daniel,Sadiq ,438,Selangor,Male,60,7,78391.17,1,1,49424.6,0
8783,15809057,Samima,Dwi,600,Kelantan,Female,27,6,0,2,1,172031.22,1
8784,15617052,Hasan ,Tariq ,782,Pahang,Male,34,9,0,1,0,183021.06,1
8785,15590810,Asha ,Zara,638,Kelantan,Female,41,9,144326.09,1,0,73979.85,1
8786,15801293,Umar ,Imran ,850,Johor,Male,27,1,101278.25,2,1,26265.18,1
8787,15770968,Ella,Bella,741,Selangor,Female,19,8,108711.57,2,0,24857.25,1
8788,15572356,Abu,Daud ,689,Pahang,Male,73,1,108555.07,1,1,167969.15,0
8789,15603247,Dania,Fiza,743,Pahang,Female,35,1,146781.24,1,0,189307.7,1
8790,15619116,Tia,Elsa,493,Pahang,Female,36,2,0,2,1,99770.3,0
8791,15691792,Ramzi ,Amin,416,Selangor,Male,35,8,0,1,0,119712.78,0
8792,15783276,Salma,Zara,725,Johor,Female,25,9,0,2,1,168607.74,1
8793,15766137,Lutfi ,Ramli ,497,Johor,Male,34,2,0,2,1,83087.13,1
8794,15574554,Lutfi ,Tariq ,537,Johor,Male,66,8,103291.25,2,1,130664.79,1
8795,15578671,Hiza,Fiza,706,Selangor,Female,29,1,209490.21,1,1,133267.69,1
8796,15716608,Lutfi ,Tariq ,651,Selangor,Male,38,2,0,3,0,67029.82,1
8797,15690670,Rafi,Imran ,720,Pahang,Male,33,2,0,2,1,141031.08,0
8798,15630466,Imran ,Amin,797,Kelantan,Male,45,8,0,1,0,125110.02,0
8799,15630349,Lutfi ,Tariq ,543,Pahang,Male,23,5,0,2,0,117832.39,1
8800,15803801,Ramli ,Khairul,454,Johor,Male,34,4,0,2,0,198817.72,1
8801,15647890,Syamsul,Lutfi ,691,Pahang,Male,37,9,149405.18,1,1,146411.6,1
8802,15606115,Hawa,Tia,510,Selangor,Female,52,6,191665.21,1,1,131312.56,1
8803,15714642,Elsa,Nisha,792,Selangor,Female,40,7,0,1,0,141652.2,1
8804,15741181,Khairul,Hasan ,721,Johor,Male,41,6,135071.12,1,1,64477.25,1
8805,15773973,Daud ,Tariq ,765,Kelantan,Male,41,2,0,2,1,191215.61,0
8806,15758546,Ramli ,Imran ,850,Kelantan,Male,39,8,0,2,1,37090.44,1
8807,15598940,Rafi,Zaid,681,Kelantan,Male,38,6,181804.34,2,1,57517.71,1
8808,15669783,Zara,Dwi,586,Pahang,Female,60,3,47020.65,2,1,63241.21,0
8809,15624993,Lela,Latifa,753,Selangor,Female,36,7,128518.98,1,1,44567.83,1
8810,15760568,Salma,Hawa,593,Johor,Female,38,5,142658.04,2,1,135337.11,0
8811,15699047,Hiza,Hiza,674,Pahang,Female,21,9,120150.39,2,1,33964.03,1
8812,15616168,Jolie,Zainab,610,Johor,Female,35,7,81905.95,1,1,61623.19,1
8813,15773146,Ghani ,Imran ,652,Kelantan,Male,26,3,137998.2,2,1,168989.77,0
8814,15770375,Ella,Nisha,850,Johor,Female,26,8,123126.29,1,0,74425.41,1
8815,15589725,Dwi,Lela,740,Selangor,Female,51,4,0,2,1,178929.84,1
8816,15710034,Amri,Khairul,637,Kelantan,Male,43,1,135645.29,2,1,101382.86,0
8817,15800806,Hasan ,Imran ,685,Pahang,Male,31,7,122449.31,2,1,180769.55,1
8818,15570485,Ghani ,Ghani ,558,Johor,Male,40,4,161766.87,1,0,92378.54,0
8819,15575391,Hiza,Lela,677,Kelantan,Female,37,3,0,2,1,38252.25,1
8820,15790750,Daniel,Umar ,592,Kelantan,Male,36,10,123187.51,1,1,146111.35,0
8821,15714832,Daniel,Ramzi ,652,Selangor,Male,36,9,150956.71,1,0,72350.17,0
8822,15619953,Hiza,Zainab,662,Johor,Female,42,6,105021.28,1,0,48242.38,1
8823,15673929,Daud ,Lutfi ,543,Kelantan,Male,64,4,0,2,1,148305.82,1
8824,15578835,Hiza,Lela,675,Kelantan,Female,50,1,133204.91,1,1,8270.06,0
8825,15752388,Hawa,Samima,643,Pahang,Female,35,6,0,2,1,41549.64,1
8826,15797081,Ella,Hiza,611,Kelantan,Female,49,9,115488.52,2,1,138656.81,1
8827,15570194,Daniel,Hasan ,412,Kelantan,Male,29,5,0,2,0,12510.53,0
8828,15580149,Daud ,Rafi,638,Kelantan,Male,41,7,0,2,0,43889.41,1
8829,15777708,Asha ,Hawa,824,Kelantan,Female,38,3,0,2,0,192800.25,1
8830,15769955,Jolie,Elsa,683,Johor,Female,40,1,0,2,0,75762,0
8831,15810444,Jolie,Ella,562,Kelantan,Female,39,6,130565.02,1,0,9854.72,1
8832,15645593,Samima,Samima,599,Pahang,Female,41,2,91328.71,1,0,115724.78,1
8833,15765345,Ramli ,Syamsul,753,Kelantan,Male,35,4,0,2,1,106303.4,1
8834,15760873,Lutfi ,Tariq ,594,Selangor,Male,50,7,81310.34,1,1,183868.01,1
8835,15794178,Ghani ,Abu,657,Kelantan,Male,34,3,107136.6,1,0,153895.46,1
8836,15589361,Amin,Amri,716,Johor,Male,34,9,0,1,1,66695.71,1
8837,15662483,Zaid,Ghani ,850,Johor,Male,43,7,0,2,1,173851.11,1
8838,15809736,Umar ,Ramli ,664,Kelantan,Male,46,2,0,1,1,177423.02,1
8839,15731148,Lutfi ,Rafi,558,Kelantan,Male,33,0,108477.49,1,1,109096.71,1
8840,15774328,Rafi,Imran ,606,Johor,Male,40,1,144757.97,2,1,166656.18,1
8841,15646969,Syamsul,Daniel,776,Johor,Male,33,2,0,2,1,176921,1
8842,15718769,Daud ,Imran ,557,Kelantan,Male,36,1,113110.26,1,0,98413.1,1
8843,15610226,Dania,Asha ,614,Johor,Female,27,9,106414.57,2,0,77500.81,0
8844,15616270,Ghani ,Zaid,620,Johor,Male,42,4,106920.91,1,1,119747.08,0
8845,15790717,Lutfi ,Ramzi ,695,Johor,Male,35,7,0,2,0,160387.98,1
8846,15635703,Hiza,Hawa,729,Pahang,Female,39,1,131513.26,1,1,193715,1
8847,15616365,Hiza,Jolie,571,Selangor,Female,53,2,0,2,0,28045.77,1
8848,15630244,Umar ,Daniel,457,Pahang,Male,40,10,134320.23,2,0,150757.35,1
8849,15734714,Salma,Tia,559,Pahang,Female,29,3,79715.36,1,0,82252.28,1
8850,15721433,Tia,Hiza,664,Kelantan,Female,38,4,74306.19,2,0,154395.56,1
8851,15590201,Rose,Rose,500,Johor,Female,50,5,0,4,1,83866.35,1
8852,15590828,Imran ,Umar ,782,Kelantan,Male,42,7,126428.38,1,0,39830.1,1
8853,15752097,Ghani ,Imran ,708,Johor,Male,38,8,99640.89,1,0,12429.22,1
8854,15800031,Ramzi ,Fauzi ,681,Johor,Male,43,3,66338.68,1,1,18772.5,1
8855,15630857,Zara,Rose,674,Pahang,Female,39,6,0,2,1,9574.83,1
8856,15689953,Ghani ,Lutfi ,697,Selangor,Male,43,10,128226.37,1,0,188486.94,0
8857,15759733,Ella,Dwi,774,Johor,Female,26,5,0,2,1,64716.08,1
8858,15810826,Ghani ,Syamsul,624,Kelantan,Male,36,6,0,2,0,84749.96,0
8859,15668009,Zaid,Sadiq ,747,Kelantan,Male,37,1,0,2,1,180551.76,0
8860,15743456,Fiza,Fiza,715,Johor,Female,32,10,0,2,0,60907.49,1
8861,15725762,Rafi,Hasan ,808,Kelantan,Male,24,4,122168.65,1,0,174107.04,1
8862,15761713,Lela,Zainab,678,Johor,Female,43,7,178074.33,1,0,110405.9,0
8863,15769246,Fauzi ,Amri,813,Selangor,Male,59,2,135078.41,1,0,187636.06,1
8864,15781129,Amin,Zaid,687,Selangor,Male,38,8,69434.4,2,1,66580.13,1
8865,15599124,Hawa,Hawa,832,Johor,Female,29,5,0,2,0,178779.52,1
8866,15639004,Tariq ,Umar ,668,Kelantan,Male,72,2,0,2,1,70783.61,1
8867,15810995,Fauzi ,Fauzi ,526,Pahang,Male,34,3,122726.56,1,1,46772.36,1
8868,15653773,Tia,Latifa,457,Johor,Female,38,7,164496.99,1,1,163327.27,1
8869,15708357,Elsa,Jolie,649,Johor,Female,38,8,0,1,0,103760.53,1
8870,15733597,Ella,Zainab,669,Selangor,Female,41,0,150219.41,2,0,107839.03,0
8871,15789560,Umar ,Amin,668,Kelantan,Male,42,8,187534.79,1,1,32900.41,1
8872,15699524,Dania,Elsa,466,Pahang,Female,30,3,0,1,0,193984.6,1
8873,15626475,Syamsul,Ramzi ,685,Pahang,Male,30,2,0,2,1,140889.32,1
8874,15810839,Daud ,Fauzi ,610,Johor,Male,34,0,103108.17,1,0,125646.82,0
8875,15684318,Tia,Latifa,582,Johor,Female,50,6,96486.57,2,1,20344.02,1
8876,15768120,Rafi,Jamil ,702,Pahang,Male,36,9,90560.48,2,0,174268.87,1
